,Rank,Num Serre,Scenario,Month Index,CA_expr,CMO_expr,CV_expr,Secteur
4768,199,17,11,46,40637692.542364426,5440059.456577663,25332574.080000006,3
4769,199,18,3,34,40637692.542364426,5440059.456577663,25332574.080000006,4
4770,199,19,3,34,40637692.542364426,5440059.456577663,25332574.080000006,4
4771,199,20,11,47,40637692.542364426,5440059.456577663,25332574.080000006,5
4772,199,21,11,47,40637692.542364426,5440059.456577663,25332574.080000006,5
4773,199,22,15,21,40637692.542364426,5440059.456577663,25332574.080000006,6
4774,199,23,15,21,40637692.542364426,5440059.456577663,25332574.080000006,6
4775,199,24,15,21,40637692.542364426,5440059.456577663,25332574.080000006,6
4776,200,1,11,48,40715194.37503063,5517848.6108727995,25332574.08000001,1
4777,200,2,11,48,40715194.37503063,5517848.6108727995,25332574.08000001,1
4778,200,3,11,48,40715194.37503063,5517848.6108727995,25332574.08000001,1
4779,200,4,11,48,40715194.37503063,5517848.6108727995,25332574.08000001,1
4780,200,5,11,48,40715194.37503063,5517848.6108727995,25332574.08000001,1
4781,200,6,11,48,40715194.37503063,5517848.6108727995,25332574.08000001,1
4782,200,7,3,35,40715194.37503063,5517848.6108727995,25332574.08000001,2
4783,200,8,3,35,40715194.37503063,5517848.6108727995,25332574.08000001,2
4784,200,9,3,35,40715194.37503063,5517848.6108727995,25332574.08000001,2
4785,200,10,3,35,40715194.37503063,5517848.6108727995,25332574.08000001,2
4786,200,11,3,35,40715194.37503063,5517848.6108727995,25332574.08000001,2
4787,200,12,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,3
4788,200,13,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,3
4789,200,14,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,3
4790,200,15,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,3
4791,200,16,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,3
4792,200,17,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,3
4793,200,18,15,22,40715194.37503063,5517848.6108727995,25332574.08000001,4
4794,200,19,15,22,40715194.37503063,5517848.6108727995,25332574.08000001,4
4795,200,20,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,5
4796,200,21,11,46,40715194.37503063,5517848.6108727995,25332574.08000001,5
4797,200,22,15,20,40715194.37503063,5517848.6108727995,25332574.08000001,6
4798,200,23,15,20,40715194.37503063,5517848.6108727995,25332574.08000001,6
4799,200,24,15,20,40715194.37503063,5517848.6108727995,25332574.08000001,6
4800,201,1,11,48,40595247.47796496,5397922.779619827,25332574.080000006,1
4801,201,2,11,48,40595247.47796496,5397922.779619827,25332574.080000006,1
4802,201,3,11,48,40595247.47796496,5397922.779619827,25332574.080000006,1
4803,201,4,11,48,40595247.47796496,5397922.779619827,25332574.080000006,1
4804,201,5,11,48,40595247.47796496,5397922.779619827,25332574.080000006,1
4805,201,6,11,48,40595247.47796496,5397922.779619827,25332574.080000006,1
4806,201,7,3,35,40595247.47796496,5397922.779619827,25332574.080000006,2
4807,201,8,3,35,40595247.47796496,5397922.779619827,25332574.080000006,2
4808,201,9,3,35,40595247.47796496,5397922.779619827,25332574.080000006,2
4809,201,10,3,35,40595247.47796496,5397922.779619827,25332574.080000006,2
4810,201,11,3,35,40595247.47796496,5397922.779619827,25332574.080000006,2
4811,201,12,11,46,40595247.47796496,5397922.779619827,25332574.080000006,3
4812,201,13,11,46,40595247.47796496,5397922.779619827,25332574.080000006,3
4813,201,14,11,46,40595247.47796496,5397922.779619827,25332574.080000006,3
4814,201,15,11,46,40595247.47796496,5397922.779619827,25332574.080000006,3
4815,201,16,11,46,40595247.47796496,5397922.779619827,25332574.080000006,3
4816,201,17,11,46,40595247.47796496,5397922.779619827,25332574.080000006,3
4817,201,18,15,21,40595247.47796496,5397922.779619827,25332574.080000006,4
4818,201,19,15,21,40595247.47796496,5397922.779619827,25332574.080000006,4
4819,201,20,11,47,40595247.47796496,5397922.779619827,25332574.080000006,5
4820,201,21,11,47,40595247.47796496,5397922.779619827,25332574.080000006,5
4821,201,22,2,31,40595247.47796496,5397922.779619827,25332574.080000006,6
4822,201,23,2,31,40595247.47796496,5397922.779619827,25332574.080000006,6
4823,201,24,2,31,40595247.47796496,5397922.779619827,25332574.080000006,6
4824,202,1,11,46,40517225.76163515,5320133.625324692,25332574.079999994,1
4825,202,2,11,46,40517225.76163515,5320133.625324692,25332574.079999994,1
4826,202,3,11,46,40517225.76163515,5320133.625324692,25332574.079999994,1
4827,202,4,11,46,40517225.76163515,5320133.625324692,25332574.079999994,1
4828,202,5,11,46,40517225.76163515,5320133.625324692,25332574.079999994,1
4829,202,6,11,46,40517225.76163515,5320133.625324692,25332574.079999994,1
4830,202,7,3,35,40517225.76163515,5320133.625324692,25332574.079999994,2
4831,202,8,3,35,40517225.76163515,5320133.625324692,25332574.079999994,2
4832,202,9,3,35,40517225.76163515,5320133.625324692,25332574.079999994,2
4833,202,10,3,35,40517225.76163515,5320133.625324692,25332574.079999994,2
4834,202,11,3,35,40517225.76163515,5320133.625324692,25332574.079999994,2
4835,202,12,11,48,40517225.76163515,5320133.625324692,25332574.079999994,3
4836,202,13,11,48,40517225.76163515,5320133.625324692,25332574.079999994,3
4837,202,14,11,48,40517225.76163515,5320133.625324692,25332574.079999994,3
4838,202,15,11,48,40517225.76163515,5320133.625324692,25332574.079999994,3
4839,202,16,11,48,40517225.76163515,5320133.625324692,25332574.079999994,3
4840,202,17,11,48,40517225.76163515,5320133.625324692,25332574.079999994,3
4841,202,18,3,35,40517225.76163515,5320133.625324692,25332574.079999994,4
4842,202,19,3,35,40517225.76163515,5320133.625324692,25332574.079999994,4
4843,202,20,11,46,40517225.76163515,5320133.625324692,25332574.079999994,5
4844,202,21,11,46,40517225.76163515,5320133.625324692,25332574.079999994,5
4845,202,22,2,31,40517225.76163515,5320133.625324692,25332574.079999994,6
4846,202,23,2,31,40517225.76163515,5320133.625324692,25332574.079999994,6
4847,202,24,2,31,40517225.76163515,5320133.625324692,25332574.079999994,6
4848,203,1,11,46,40503944.36883414,5359971.999685216,25279800.959999997,1
4849,203,2,11,46,40503944.36883414,5359971.999685216,25279800.959999997,1
4850,203,3,11,46,40503944.36883414,5359971.999685216,25279800.959999997,1
4851,203,4,11,46,40503944.36883414,5359971.999685216,25279800.959999997,1
4852,203,5,11,46,40503944.36883414,5359971.999685216,25279800.959999997,1
4853,203,6,11,46,40503944.36883414,5359971.999685216,25279800.959999997,1
4854,203,7,3,35,40503944.36883414,5359971.999685216,25279800.959999997,2
4855,203,8,3,35,40503944.36883414,5359971.999685216,25279800.959999997,2
4856,203,9,3,35,40503944.36883414,5359971.999685216,25279800.959999997,2
4857,203,10,3,35,40503944.36883414,5359971.999685216,25279800.959999997,2
4858,203,11,3,35,40503944.36883414,5359971.999685216,25279800.959999997,2
4859,203,12,11,48,40503944.36883414,5359971.999685216,25279800.959999997,3
4860,203,13,11,48,40503944.36883414,5359971.999685216,25279800.959999997,3
4861,203,14,11,48,40503944.36883414,5359971.999685216,25279800.959999997,3
4862,203,15,11,48,40503944.36883414,5359971.999685216,25279800.959999997,3
4863,203,16,11,48,40503944.36883414,5359971.999685216,25279800.959999997,3
4864,203,17,11,48,40503944.36883414,5359971.999685216,25279800.959999997,3
4865,203,18,11,46,40503944.36883414,5359971.999685216,25279800.959999997,4
4866,203,19,11,46,40503944.36883414,5359971.999685216,25279800.959999997,4
4867,203,20,15,20,40503944.36883414,5359971.999685216,25279800.959999997,5
4868,203,21,15,20,40503944.36883414,5359971.999685216,25279800.959999997,5
4869,203,22,3,35,40503944.36883414,5359971.999685216,25279800.959999997,6
4870,203,23,3,35,40503944.36883414,5359971.999685216,25279800.959999997,6
4871,203,24,3,35,40503944.36883414,5359971.999685216,25279800.959999997,6
4872,204,1,2,31,40579910.906456105,5345273.527509989,25370688.0,1
4873,204,2,2,31,40579910.906456105,5345273.527509989,25370688.0,1
4874,204,3,2,31,40579910.906456105,5345273.527509989,25370688.0,1
4875,204,4,2,31,40579910.906456105,5345273.527509989,25370688.0,1
4876,204,5,2,31,40579910.906456105,5345273.527509989,25370688.0,1
4877,204,6,2,31,40579910.906456105,5345273.527509989,25370688.0,1
4878,204,7,3,35,40579910.906456105,5345273.527509989,25370688.0,2
4879,204,8,3,35,40579910.906456105,5345273.527509989,25370688.0,2
4880,204,9,3,35,40579910.906456105,5345273.527509989,25370688.0,2
4881,204,10,3,35,40579910.906456105,5345273.527509989,25370688.0,2
4882,204,11,3,35,40579910.906456105,5345273.527509989,25370688.0,2
4883,204,12,11,46,40579910.906456105,5345273.527509989,25370688.0,3
4884,204,13,11,46,40579910.906456105,5345273.527509989,25370688.0,3
4885,204,14,11,46,40579910.906456105,5345273.527509989,25370688.0,3
4886,204,15,11,46,40579910.906456105,5345273.527509989,25370688.0,3
4887,204,16,11,46,40579910.906456105,5345273.527509989,25370688.0,3
4888,204,17,11,46,40579910.906456105,5345273.527509989,25370688.0,3
4889,204,18,11,48,40579910.906456105,5345273.527509989,25370688.0,4
4890,204,19,11,48,40579910.906456105,5345273.527509989,25370688.0,4
4891,204,20,11,46,40579910.906456105,5345273.527509989,25370688.0,5
4892,204,21,11,46,40579910.906456105,5345273.527509989,25370688.0,5
4893,204,22,11,48,40579910.906456105,5345273.527509989,25370688.0,6
4894,204,23,11,48,40579910.906456105,5345273.527509989,25370688.0,6
4895,204,24,11,48,40579910.906456105,5345273.527509989,25370688.0,6
4896,205,1,11,46,40340493.27903377,5258625.006725556,25218232.319999997,1
4897,205,2,11,46,40340493.27903377,5258625.006725556,25218232.319999997,1
4898,205,3,11,46,40340493.27903377,5258625.006725556,25218232.319999997,1
4899,205,4,11,46,40340493.27903377,5258625.006725556,25218232.319999997,1
4900,205,5,11,46,40340493.27903377,5258625.006725556,25218232.319999997,1
4901,205,6,11,46,40340493.27903377,5258625.006725556,25218232.319999997,1
4902,205,7,3,35,40340493.27903377,5258625.006725556,25218232.319999997,2
4903,205,8,3,35,40340493.27903377,5258625.006725556,25218232.319999997,2
4904,205,9,3,35,40340493.27903377,5258625.006725556,25218232.319999997,2
4905,205,10,3,35,40340493.27903377,5258625.006725556,25218232.319999997,2
4906,205,11,3,35,40340493.27903377,5258625.006725556,25218232.319999997,2
4907,205,12,3,35,40340493.27903377,5258625.006725556,25218232.319999997,3
4908,205,13,3,35,40340493.27903377,5258625.006725556,25218232.319999997,3
4909,205,14,3,35,40340493.27903377,5258625.006725556,25218232.319999997,3
4910,205,15,3,35,40340493.27903377,5258625.006725556,25218232.319999997,3
4911,205,16,3,35,40340493.27903377,5258625.006725556,25218232.319999997,3
4912,205,17,3,35,40340493.27903377,5258625.006725556,25218232.319999997,3
4913,205,18,11,48,40340493.27903377,5258625.006725556,25218232.319999997,4
4914,205,19,11,48,40340493.27903377,5258625.006725556,25218232.319999997,4
4915,205,20,11,48,40340493.27903377,5258625.006725556,25218232.319999997,5
4916,205,21,11,48,40340493.27903377,5258625.006725556,25218232.319999997,5
4917,205,22,11,47,40340493.27903377,5258625.006725556,25218232.319999997,6
4918,205,23,11,47,40340493.27903377,5258625.006725556,25218232.319999997,6
4919,205,24,11,47,40340493.27903377,5258625.006725556,25218232.319999997,6
4920,206,1,11,48,40577403.087404795,5496280.06079258,25218232.32000001,1
4921,206,2,11,48,40577403.087404795,5496280.06079258,25218232.32000001,1
4922,206,3,11,48,40577403.087404795,5496280.06079258,25218232.32000001,1
4923,206,4,11,48,40577403.087404795,5496280.06079258,25218232.32000001,1
4924,206,5,11,48,40577403.087404795,5496280.06079258,25218232.32000001,1
4925,206,6,11,48,40577403.087404795,5496280.06079258,25218232.32000001,1
4926,206,7,3,35,40577403.087404795,5496280.06079258,25218232.32000001,2
4927,206,8,3,35,40577403.087404795,5496280.06079258,25218232.32000001,2
4928,206,9,3,35,40577403.087404795,5496280.06079258,25218232.32000001,2
4929,206,10,3,35,40577403.087404795,5496280.06079258,25218232.32000001,2
4930,206,11,3,35,40577403.087404795,5496280.06079258,25218232.32000001,2
4931,206,12,15,20,40577403.087404795,5496280.06079258,25218232.32000001,3
4932,206,13,15,20,40577403.087404795,5496280.06079258,25218232.32000001,3
4933,206,14,15,20,40577403.087404795,5496280.06079258,25218232.32000001,3
4934,206,15,15,20,40577403.087404795,5496280.06079258,25218232.32000001,3
4935,206,16,15,20,40577403.087404795,5496280.06079258,25218232.32000001,3
4936,206,17,15,20,40577403.087404795,5496280.06079258,25218232.32000001,3
4937,206,18,11,47,40577403.087404795,5496280.06079258,25218232.32000001,4
4938,206,19,11,47,40577403.087404795,5496280.06079258,25218232.32000001,4
4939,206,20,11,46,40577403.087404795,5496280.06079258,25218232.32000001,5
4940,206,21,11,46,40577403.087404795,5496280.06079258,25218232.32000001,5
4941,206,22,11,47,40577403.087404795,5496280.06079258,25218232.32000001,6
4942,206,23,11,47,40577403.087404795,5496280.06079258,25218232.32000001,6
4943,206,24,11,47,40577403.087404795,5496280.06079258,25218232.32000001,6
4944,207,1,11,48,40593057.07271638,5397922.779619827,25332574.080000006,1
4945,207,2,11,48,40593057.07271638,5397922.779619827,25332574.080000006,1
4946,207,3,11,48,40593057.07271638,5397922.779619827,25332574.080000006,1
4947,207,4,11,48,40593057.07271638,5397922.779619827,25332574.080000006,1
4948,207,5,11,48,40593057.07271638,5397922.779619827,25332574.080000006,1
4949,207,6,11,48,40593057.07271638,5397922.779619827,25332574.080000006,1
4950,207,7,3,35,40593057.07271638,5397922.779619827,25332574.080000006,2
4951,207,8,3,35,40593057.07271638,5397922.779619827,25332574.080000006,2
4952,207,9,3,35,40593057.07271638,5397922.779619827,25332574.080000006,2
4953,207,10,3,35,40593057.07271638,5397922.779619827,25332574.080000006,2
4954,207,11,3,35,40593057.07271638,5397922.779619827,25332574.080000006,2
4955,207,12,11,46,40593057.07271638,5397922.779619827,25332574.080000006,3
4956,207,13,11,46,40593057.07271638,5397922.779619827,25332574.080000006,3
4957,207,14,11,46,40593057.07271638,5397922.779619827,25332574.080000006,3
4958,207,15,11,46,40593057.07271638,5397922.779619827,25332574.080000006,3
4959,207,16,11,46,40593057.07271638,5397922.779619827,25332574.080000006,3
4960,207,17,11,46,40593057.07271638,5397922.779619827,25332574.080000006,3
4961,207,18,15,22,40593057.07271638,5397922.779619827,25332574.080000006,4
4962,207,19,15,22,40593057.07271638,5397922.779619827,25332574.080000006,4
4963,207,20,11,47,40593057.07271638,5397922.779619827,25332574.080000006,5
4964,207,21,11,47,40593057.07271638,5397922.779619827,25332574.080000006,5
4965,207,22,2,31,40593057.07271638,5397922.779619827,25332574.080000006,6
4966,207,23,2,31,40593057.07271638,5397922.779619827,25332574.080000006,6
4967,207,24,2,31,40593057.07271638,5397922.779619827,25332574.080000006,6
4968,208,1,3,34,40536451.598504946,5303308.412173773,25370688.0,1
4969,208,2,3,34,40536451.598504946,5303308.412173773,25370688.0,1
4970,208,3,3,34,40536451.598504946,5303308.412173773,25370688.0,1
4971,208,4,3,34,40536451.598504946,5303308.412173773,25370688.0,1
4972,208,5,3,34,40536451.598504946,5303308.412173773,25370688.0,1
4973,208,6,3,34,40536451.598504946,5303308.412173773,25370688.0,1
4974,208,7,3,35,40536451.598504946,5303308.412173773,25370688.0,2
4975,208,8,3,35,40536451.598504946,5303308.412173773,25370688.0,2
4976,208,9,3,35,40536451.598504946,5303308.412173773,25370688.0,2
4977,208,10,3,35,40536451.598504946,5303308.412173773,25370688.0,2
4978,208,11,3,35,40536451.598504946,5303308.412173773,25370688.0,2
4979,208,12,11,46,40536451.598504946,5303308.412173773,25370688.0,3
4980,208,13,11,46,40536451.598504946,5303308.412173773,25370688.0,3
4981,208,14,11,46,40536451.598504946,5303308.412173773,25370688.0,3
4982,208,15,11,46,40536451.598504946,5303308.412173773,25370688.0,3
4983,208,16,11,46,40536451.598504946,5303308.412173773,25370688.0,3
4984,208,17,11,46,40536451.598504946,5303308.412173773,25370688.0,3
4985,208,18,11,47,40536451.598504946,5303308.412173773,25370688.0,4
4986,208,19,11,47,40536451.598504946,5303308.412173773,25370688.0,4
4987,208,20,11,46,40536451.598504946,5303308.412173773,25370688.0,5
4988,208,21,11,46,40536451.598504946,5303308.412173773,25370688.0,5
4989,208,22,11,48,40536451.598504946,5303308.412173773,25370688.0,6
4990,208,23,11,48,40536451.598504946,5303308.412173773,25370688.0,6
4991,208,24,11,48,40536451.598504946,5303308.412173773,25370688.0,6
